date,AAPL,AMD,AMZN,ASML,AVGO,BA,BAC,COST,CRM,CVX,GOOGL,INTC,JPM,LMT,META,MSFT,MU,NKE,NVDA,ORCL,QCOM,TSLA,TSM,WMT,XOM
2025-02-14,243.31439208984375,113.0999984741211,228.67999267578125,743.4039916992188,230.10537719726562,184.4199981689453,45.403079986572266,1064.463134765625,322.7796325683594,147.30128479003906,184.26751708984375,23.600000381469727,269.652587890625,406.2579040527344,733.0466918945312,403.6416320800781,99.15325164794922,70.26429748535156,138.64292907714844,171.81283569335938,166.76844787597656,355.8399963378906,200.1550750732422,102.64661407470703,103.93901062011719
2025-02-18,243.18507385253906,114.27999877929688,226.64999389648438,736.1533203125,225.65216064453125,184.97000122070312,44.987335205078125,1048.752197265625,325.1717529296875,148.07887268066406,182.8151092529297,27.389999389648438,272.9283142089844,411.3938903808594,712.8466186523438,404.83746337890625,106.3964614868164,74.64136505126953,139.1920928955078,177.3768310546875,168.1337127685547,354.1099853515625,199.01638793945312,102.39009857177734,105.76351165771484
2025-02-19,243.58297729492188,114.69000244140625,226.6300048828125,736.7271728515625,225.84967041015625,186.14999389648438,44.48457336425781,1055.2174072265625,320.7927551269531,149.09347534179688,184.3073272705078,25.719999313354492,272.245849609375,415.6274108886719,700.30859375,409.90728759765625,103.97541809082031,73.8621597290039,139.02236938476562,179.0736541748047,169.6636199951172,360.55999755859375,197.25926208496094,102.60714721679688,105.91715240478516
2025-02-20,244.53793334960938,114.16999816894531,222.8800048828125,735.0358276367188,223.88475036621094,180.8800048828125,43.79811477661133,1027.6982421875,314.76300048828125,150.57273864746094,183.6009979248047,26.09000015258789,260.10809326171875,418.83380126953125,691.4224853515625,412.07598876953125,102.79977416992188,74.2950668334961,139.90106201171875,173.62803649902344,168.1918182373047,354.3999938964844,196.4248809814453,95.90808868408203,107.54959869384766
2025-02-21,244.25941467285156,110.83999633789062,216.5800018310547,729.2194213867188,215.90647888183594,177.14999389648438,43.32436752319336,1027.8970947265625,306.23236083984375,148.7995147705078,178.72647094726562,24.8700008392334,257.6123352050781,423.0865173339844,680.18798828125,404.23309326171875,98.47576141357422,73.59280395507812,134.22952270507812,165.5484161376953,160.18406677246094,337.79998779296875,194.59902954101562,93.51062774658203,106.29166412353516
2025-02-24,245.80123901367188,108.11000061035156,212.7100067138672,727.9830322265625,205.31158447265625,179.91000366210938,42.985965728759766,1028.463134765625,304.7694396972656,149.71932983398438,178.318603515625,24.270000457763672,254.78506469726562,422.654541015625,664.8438110351562,400.06414794921875,95.05841064453125,77.2291488647461,130.0857391357422,167.66944885253906,155.9913787841797,330.5299987792969,188.1300811767578,92.41548919677734,106.84860229492188
2025-02-25,245.74154663085938,103.95999908447266,212.8000030517578,722.2755126953125,199.9894561767578,178.27000427246094,42.48320007324219,1048.3848876953125,302.3575134277344,148.3253936767578,174.5084991455078,22.989999771118164,250.94387817382812,430.516845703125,654.26611328125,394.0235595703125,92.87646484375,78.61444091796875,126.44115447998047,166.26856994628906,156.10757446289062,302.79998779296875,185.89195251464844,96.38165283203125,105.36979675292969
2025-02-26,239.0966796875,104.73999786376953,214.35000610351562,738.833984375,210.25851440429688,173.0399932861328,42.48320007324219,1024.8580322265625,303.7908020019531,147.11163330078125,171.8324737548828,23.520000457763672,252.2990264892578,423.8352966308594,670.3864135742188,395.8357849121094,97.34992218017578,78.08533477783203,131.08421325683594,170.14559936523438,156.9596710205078,290.79998779296875,191.0455322265625,94.91160583496094,105.11052703857422
2025-02-27,236.05274963378906,99.51000213623047,208.74000549316406,690.1377563476562,195.30914306640625,173.8300018310547,42.65723419189453,1014.6688232421875,291.5039978027344,148.5624542236328,167.62448120117188,23.09000015258789,252.55247497558594,428.59686279296875,655.00244140625,388.70587158203125,91.48162841796875,76.97903442382812,119.9708251953125,162.53952026367188,149.5425567626953,281.95001220703125,177.76402282714844,95.49370574951172,105.77310943603516
2025-02-28,240.5688934326172,99.86000061035156,212.27999877929688,701.3943481445312,196.9186248779297,174.6300048828125,44.57158660888672,1041.3834228515625,294.4200439453125,150.4115447998047,169.3952178955078,23.729999542236328,258.0120544433594,432.3504333496094,664.9135131835938,393.1224060058594,93.28495025634766,76.41146087646484,124.73371124267578,163.82200622558594,152.18600463867188,292.9800109863281,177.21429443359375,97.28933715820312,106.9062271118164
